CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,LTV
17147,1349.3,3,689,57,449.76666666666665,365.29
17152,1689.5,3,517,9,563.1666666666666,0.0
17154,329.34,1,490,23,329.34,0.0
17155,143.3,1,154,9,143.3,108.39999999999999
17157,161.46,1,102,8,161.46,157.54000000000002
17158,698.55,2,461,36,349.275,568.42
17159,926.67,2,546,51,463.335,612.21
17160,3001.18,5,2417,85,600.236,516.85
17162,1463.66,9,865,75,162.6288888888889,251.8
17163,123.10000000000001,1,26,3,123.10000000000001,170.0
17164,2016.26,4,1244,82,504.065,451.09000000000003
17165,158.68,1,100,10,158.68,0.0
17166,127.59,1,57,10,127.59,78.75
17169,308.68,1,102,18,308.68,527.1
17171,224.91,1,185,16,224.91,0.0
17172,317.76,1,480,15,317.76,0.0
17173,961.26,2,238,13,480.63,2805.34
17174,59.9,1,41,4,59.9,0.0
17175,1132.6299999999999,3,644,42,377.5433333333333,311.06
17176,306.13,1,170,15,306.13,0.0
17179,711.79,3,290,56,237.26333333333332,0.0
17180,552.8,3,516,77,184.26666666666665,231.17
17181,155.52,1,216,2,155.52,84.39999999999999
17183,329.67,1,141,9,329.67,3017.64
17187,203.95,1,144,10,203.95,0.0
17188,1815.09,5,971,51,363.018,659.14
17189,383.75,2,226,52,191.875,0.0
17190,195.0,1,1,1,195.0,249.74
17191,1561.51,6,859,130,260.25166666666667,532.17
17193,747.6,3,240,4,249.20000000000002,951.7
17194,226.78,1,112,25,226.78,0.0
17198,521.66,2,242,73,260.83,170.56
17204,1564.56,4,646,44,391.14,0.0
17211,1464.89,6,793,106,244.14833333333334,852.33
17212,226.85,1,147,4,226.85,0.0
17213,1780.01,5,758,67,356.002,1001.22
17214,862.42,5,220,67,172.48399999999998,196.7
17217,113.5,1,24,9,113.5,0.0
17218,1355.6,7,638,108,193.65714285714284,596.37
17220,2610.01,11,1590,272,237.27363636363637,577.54
17223,381.89,2,109,42,190.945,0.0
17226,393.49,1,406,21,393.49,0.0
17227,473.75,3,296,17,157.91666666666666,465.57000000000005
17228,1056.3,5,872,95,211.26,849.79
17229,318.76,2,185,39,159.38,0.0
17230,3638.41,8,1651,51,454.80125,0.0
17231,1905.82,7,1033,209,272.26,1218.9
17234,149.89000000000001,1,55,14,149.89000000000001,0.0
17235,341.9,1,126,10,341.9,208.16
17236,697.73,5,400,62,139.546,218.4
17238,2207.88,12,1040,222,183.99,1511.22
17239,382.5,1,150,15,382.5,0.0
17242,1135.04,2,611,30,567.52,0.0
17243,4572.66,17,1575,132,268.98,3958.99
17245,171.45,1,75,9,171.45,0.0
17248,318.65,1,213,68,318.65,0.0
17250,162.65,1,70,23,162.65,219.32
17251,269.83,1,108,37,269.83,0.0
17252,348.91,2,192,86,174.455,0.0
17255,108.26,1,73,36,108.26,183.22
17256,240.0,2,141,12,120.0,0.0
17259,581.23,2,388,104,290.615,0.0
17262,955.3600000000001,4,327,7,238.84000000000003,298.0
17263,63.440000000000005,1,36,23,63.440000000000005,0.0
17265,550.01,2,389,106,275.005,0.0
17266,113.06,1,27,17,113.06,183.52
17267,317.2,2,158,37,158.6,0.0
17268,763.64,4,844,3,190.91,0.0
17272,1409.44,2,1161,59,704.72,739.1899999999999
17277,1065.3500000000001,2,430,67,532.6750000000001,0.0
17278,246.04,1,179,15,246.04,0.0
17282,1685.46,3,1866,79,561.82,0.0
17284,1489.04,5,1238,219,297.808,158.44
17287,880.3,6,471,79,146.71666666666667,168.76
17288,663.7,5,662,13,132.74,753.93
17289,164.45,1,132,30,164.45,766.57
17291,550.8000000000001,1,72,1,550.8000000000001,0.0
17293,1117.37,6,700,53,186.22833333333332,736.69
17298,498.42,2,387,30,249.21,0.0
17299,565.55,3,599,49,188.51666666666665,91.06
17302,661.61,3,345,48,220.53666666666666,474.02
17303,250.04,1,144,53,250.04,0.0
17306,7206.24,16,10132,9,450.39,1425.0700000000002
17309,82.75,1,41,11,82.75,0.0
17311,1384.85,2,1005,55,692.425,0.0
17312,644.3,3,372,11,214.76666666666665,0.0
17314,1506.92,5,1018,57,301.384,1021.0
17315,4896.81,30,3236,233,163.227,1344.34
17317,2027.94,1,606,7,2027.94,572.4
17320,1200.6200000000001,3,634,57,400.2066666666667,0.0
17323,527.55,4,491,97,131.8875,375.57
17324,702.23,2,606,17,351.115,284.25
17325,96.8,1,60,6,96.8,0.0
17329,243.36,1,67,16,243.36,279.75
17331,175.2,1,16,1,175.2,0.0
17333,494.25,1,375,28,494.25,0.0
17334,307.02,2,315,11,153.51,0.0
17337,1979.61,4,1246,420,494.9025,0.0
17338,5158.88,7,2327,319,736.9828571428571,1325.8700000000001
17339,243.36,2,152,9,121.68,0.0
17340,8459.5,10,4277,165,845.95,3893.79
17341,682.29,3,443,147,227.42999999999998,0.0
17343,193.64,1,56,17,193.64,0.0
17345,281.18,3,177,32,93.72666666666667,238.51
17346,1228.78,8,923,170,153.5975,1394.1
17347,228.96,1,216,1,228.96,0.0
17348,660.61,2,903,84,330.305,495.99
17349,98.25,1,102,8,98.25,0.0
17351,427.3,2,92,17,213.65,159.85
17353,1740.0,2,1200,5,870.0,0.0
17356,178.22,1,166,19,178.22,0.0
17358,360.81,2,190,55,180.405,0.0
17360,320.9,1,164,53,320.9,247.34
17361,263.92,2,63,16,131.96,224.28
17362,312.23,2,191,30,156.115,0.0
17364,2617.41,6,1494,153,436.23499999999996,1845.27
17365,3458.24,6,3669,232,576.3733333333333,1304.08
17367,167.55,1,149,33,167.55,0.0
17368,1605.07,6,1280,56,267.51166666666666,273.8
17370,446.18,4,540,31,111.545,0.0
17371,92.14,1,39,7,92.14,326.26
17372,1055.63,6,592,177,175.93833333333336,281.55
17373,433.52,3,290,35,144.50666666666666,213.4
17374,495.77,2,85,24,247.885,0.0
17375,400.1,3,367,63,133.36666666666667,0.0
17376,105.85,1,35,13,105.85,97.35
17377,2312.58,11,1190,112,210.23454545454544,1745.74
17381,18261.65,24,22851,40,760.9020833333334,2013.96
17384,227.65,1,43,3,227.65,108.75
17386,1697.3400000000001,5,1022,8,339.468,989.08
17388,1259.56,4,1068,13,314.89,0.0
17389,13595.539999999999,26,2980,44,522.9053846153846,18238.14
17391,508.8,2,480,2,254.4,0.0
17392,411.27,2,275,52,205.635,0.0
17394,203.86999999999998,1,241,4,203.86999999999998,0.0
17396,4783.8,5,1104,17,956.76,2529.0
17398,653.38,3,310,30,217.79333333333332,0.0
17400,2097.84,5,1088,175,419.56800000000004,0.0
17402,1847.6499999999999,9,468,29,205.29444444444442,751.1999999999999
17404,25008.38,10,25692,93,2500.838,6773.4400000000005
17405,883.01,2,562,65,441.505,148.4
17406,2184.42,3,780,99,728.14,0.0
17408,32.65,1,3,2,32.65,0.0
17409,771.85,2,105,13,385.925,0.0
17410,419.55,2,149,22,209.775,795.17
17411,569.44,2,240,31,284.72,209.5
17412,709.82,4,358,30,177.455,548.24
17414,598.0,1,1380,5,598.0,180.0
17415,507.84,1,114,14,507.84,0.0
17416,5878.81,6,3603,162,979.8016666666667,1014.61
17418,167.39000000000001,1,139,12,167.39000000000001,296.07
17419,2660.0,8,1213,107,332.5,1566.57
17420,391.51,2,169,19,195.755,207.32
17422,1698.97,5,1749,80,339.794,280.4
17423,449.42,1,314,11,449.42,248.99
17426,4280.59,4,2541,153,1070.1475,756.6700000000001
17427,100.8,1,34,2,100.8,0.0
17428,14751.37,21,8587,239,702.4461904761905,2505.48
17429,524.9200000000001,3,624,36,174.97333333333336,0.0
17430,112.6,1,60,5,112.6,153.16
17431,403.3,1,292,41,403.3,0.0
17433,303.15999999999997,1,185,53,303.15999999999997,0.0
17434,499.56,1,192,22,499.56,1874.26
17436,122.39999999999999,1,48,4,122.39999999999999,93.89999999999999
17438,388.45000000000005,1,103,17,388.45000000000005,0.0
17440,186.42000000000002,3,246,3,62.14000000000001,0.0
17442,1921.69,5,1260,86,384.338,326.87
17443,534.24,1,504,1,534.24,0.0
17444,2389.1,2,2118,131,1194.55,0.0
17446,120.9,2,198,6,60.45,0.0
17447,372.48,1,350,28,372.48,169.05
17449,1494.55,4,707,118,373.6375,1021.66
17450,157902.98,31,58090,120,5093.644516129033,36487.81
17451,560.98,2,374,33,280.49,1160.42
17454,517.53,4,243,57,129.3825,0.0
17455,131.7,1,66,8,131.7,0.0
17456,249.86,1,222,17,249.86,0.0
17457,1737.7,5,826,14,347.54,0.0
17460,622.4300000000001,6,236,18,103.73833333333334,0.0
17462,463.40999999999997,1,155,14,463.40999999999997,212.28
17463,1227.59,3,718,103,409.19666666666666,648.27
17464,289.96000000000004,1,220,9,289.96000000000004,0.0
17466,460.41,1,133,23,460.41,302.87
17469,1492.07,4,615,49,373.0175,378.90000000000003
17470,816.47,4,1275,54,204.1175,308.6
17472,697.54,3,455,142,232.51333333333332,0.0
17475,194.37,1,178,14,194.37,0.0
17480,511.82,1,338,29,511.82,0.0
17481,260.63,1,149,19,260.63,994.96
17483,274.74,2,98,13,137.37,139.3
17486,396.87,1,191,24,396.87,0.0
17489,208.56,1,232,16,208.56,168.07999999999998
17490,1014.5,3,436,43,338.1666666666667,1077.82
17491,2423.62,7,1336,64,346.2314285714286,1135.25
17492,374.57,1,155,12,374.57,0.0
17496,271.05,1,79,10,271.05,0.0
17498,272.22,1,394,17,272.22,0.0
17499,622.88,1,711,40,622.88,0.0
17501,288.6,2,160,18,144.3,0.0
17504,2997.0299999999997,9,1664,112,333.00333333333333,0.0
17505,1145.84,2,556,48,572.92,0.0
17506,302.2,1,139,14,302.2,0.0
17507,605.58,2,359,79,302.79,0.0
17508,387.31,1,289,22,387.31,0.0
17511,64405.39,23,44153,379,2800.234347826087,26656.99
17512,1891.9,8,1834,40,236.4875,1033.09
17513,513.2,1,254,6,513.2,0.0
17514,208.65,1,135,40,208.65,0.0
17515,571.37,3,220,47,190.45666666666668,67.65
17516,605.65,4,373,95,151.4125,159.23
17517,153.94,1,102,11,153.94,0.0
17519,1488.0,5,1042,50,297.6,356.02
17521,159.56,1,116,8,159.56,563.65
17522,907.6899999999999,4,920,53,226.92249999999999,158.45999999999998
17524,145.0,1,90,6,145.0,0.0
17525,422.70000000000005,1,82,9,422.70000000000005,0.0
17526,872.8,3,140,9,290.93333333333334,323.1
17527,788.22,3,439,39,262.74,151.15
17528,1107.08,2,768,118,553.54,2521.42
17530,1756.22,7,1130,253,250.88857142857142,606.3100000000001
17531,296.7,1,136,14,296.7,0.0
17535,164.4,1,136,13,164.4,0.0
17536,76.5,1,6,3,76.5,0.0
17537,620.75,1,369,60,620.75,266.92
17540,268.8,1,64,8,268.8,310.1
17542,170.75,1,134,24,170.75,0.0
17548,103.3,1,58,5,103.3,0.0
17550,267.16,3,86,42,89.05333333333334,0.0
17551,290.34,1,142,39,290.34,0.0
17552,913.91,3,709,43,304.63666666666666,16.5
17553,1487.6,1,1048,2,1487.6,0.0
17554,1249.89,2,1409,51,624.945,702.5600000000001
17555,195.45,1,156,48,195.45,284.86
17556,157.9,1,101,6,157.9,0.0
17557,288.36,1,147,20,288.36,253.1
17560,854.95,4,635,22,213.7375,0.0
17562,852.88,5,675,42,170.576,269.5
17564,119.12,1,30,16,119.12,334.89
17567,2925.45,6,1761,83,487.575,1406.03
17569,344.14,1,159,29,344.14,0.0
17571,559.55,3,485,72,186.51666666666665,864.87
17572,226.75000000000003,4,95,7,56.68750000000001,0.0
17573,182.21,2,183,12,91.105,198.39000000000001
17574,185.65,1,77,8,185.65,0.0
17576,2729.55,16,1602,203,170.596875,835.28
17578,143.45999999999998,1,138,5,143.45999999999998,0.0
17579,270.86,2,130,15,135.43,178.04
17580,212.77,3,87,42,70.92333333333333,0.0
17581,8358.27,19,4401,203,439.9089473684211,2666.97
17582,175.27,1,123,28,175.27,0.0
17584,749.45,1,245,16,749.45,492.85
17585,1116.68,4,1650,176,279.17,0.0
17588,1240.2,3,676,19,413.40000000000003,0.0
17589,1843.07,3,1307,124,614.3566666666667,559.85
17591,2203.67,7,1000,81,314.81,0.0
17593,3245.66,4,2249,149,811.415,678.2
17594,993.18,2,550,42,496.59,0.0
17596,1737.08,4,2846,112,434.27,1069.6100000000001
17597,2044.3700000000001,1,1176,55,2044.3700000000001,0.0
17601,116.00999999999999,1,103,9,116.00999999999999,0.0
17602,2134.19,3,1790,181,711.3966666666666,2920.23
17603,394.72,1,74,11,394.72,0.0
17604,309.36,2,169,57,154.68,0.0
17609,742.1,3,351,131,247.36666666666667,356.18
17611,2993.62,10,2028,400,299.36199999999997,967.5
17612,1682.94,5,1341,95,336.588,365.51
17613,3766.53,10,2043,201,376.653,778.0200000000001
17615,329.6,3,140,13,109.86666666666667,0.0
17616,571.1999999999999,3,224,1,190.39999999999998,0.0
17618,625.48,2,235,48,312.74,304.8
17619,214.37,1,124,71,214.37,0.0
17621,901.78,2,310,15,450.89,478.12
17624,400.3,1,312,25,400.3,443.18
17625,1227.13,2,838,161,613.565,793.27
17628,75.75,1,79,5,75.75,0.0
17629,798.38,5,665,66,159.676,1015.74
17630,503.59999999999997,2,158,24,251.79999999999998,0.0
17631,416.5,2,185,29,208.25,111.83
17633,1004.5,3,498,47,334.8333333333333,320.34000000000003
17634,2077.07,7,650,177,296.7242857142857,281.52
17637,338.95,1,215,24,338.95,208.11
17639,108.5,1,49,7,108.5,0.0
17640,621.66,1,250,5,621.66,0.0
17642,712.29,2,474,34,356.145,0.0
17643,101.55,1,71,8,101.55,0.0
17644,2132.67,8,1352,83,266.58375,762.97
17646,1008.39,3,323,46,336.13,0.0
17648,1107.39,3,289,62,369.13000000000005,690.11
17649,868.49,1,399,52,868.49,0.0
17651,1800.86,5,1090,80,360.17199999999997,2144.14
17652,3202.02,7,1658,105,457.43142857142857,1665.7
17653,343.34,2,687,9,171.67,864.22
17654,117.55,1,41,22,117.55,0.0
17655,1903.3300000000002,5,833,54,380.66600000000005,735.61
17656,1674.69,5,1399,67,334.938,0.0
17658,317.59999999999997,1,216,9,317.59999999999997,277.82
17659,1653.03,9,821,68,183.67,1346.43
17660,178.75,1,121,37,178.75,0.0
17663,1287.81,5,595,46,257.562,515.1
17664,326.19,1,409,23,326.19,278.45
17667,1751.01,4,903,81,437.7525,304.5
17669,3194.72,6,1796,43,532.4533333333333,212.0
17670,205.7,1,110,11,205.7,0.0
17671,1098.55,3,524,38,366.18333333333334,474.16
17672,1177.8400000000001,1,643,41,1177.8400000000001,2000.33
17673,1175.62,4,1062,110,293.905,419.35
17674,551.04,2,672,19,275.52,0.0
17675,14074.19,23,5555,179,611.9213043478261,6300.09
17676,730.84,4,468,31,182.71,640.34
17677,12703.18,22,7626,138,577.4172727272727,3642.2
17678,298.11,1,207,16,298.11,0.0
17679,1643.2,1,678,26,1643.2,348.91
17682,1899.3500000000001,5,989,39,379.87,574.98
17685,2763.4300000000003,6,1700,80,460.5716666666667,392.40000000000003
17686,5110.09,6,2183,190,851.6816666666667,629.37
17690,3495.53,11,1250,144,317.7754545454546,1231.27
17691,290.40000000000003,2,134,18,145.20000000000002,0.0
17692,725.5799999999999,4,624,33,181.39499999999998,0.0
17693,200.47,1,231,16,200.47,0.0
17694,283.12,1,184,15,283.12,0.0
17695,765.34,2,779,30,382.67,0.0
17696,1915.5900000000001,7,1323,71,273.6557142857143,370.12
17697,338.95,1,93,19,338.95,0.0
17698,154.95,1,93,8,154.95,0.0
17700,1681.83,3,825,78,560.61,852.8100000000001
17701,417.95,1,109,24,417.95,0.0
17702,1338.77,3,1051,46,446.25666666666666,485.6
17703,490.96,2,376,32,245.48,307.78
17704,885.19,2,343,27,442.595,0.0
17705,1191.92,7,717,54,170.27428571428572,631.6
17706,8027.5,12,3049,246,668.9583333333334,2476.9900000000002
17707,152.4,2,144,3,76.2,0.0
17708,263.33,2,90,28,131.665,0.0
17709,137.45,1,17,7,137.45,0.0
17711,220.53000000000003,1,107,13,220.53000000000003,164.57
17714,153.0,1,92,10,153.0,0.0
17715,326.4,1,384,1,326.4,0.0
17716,5002.31,9,2778,164,555.8122222222223,653.6800000000001
17718,139.35,1,83,6,139.35,0.0
17719,5088.9,14,2356,108,363.49285714285713,307.14
17720,887.6,3,418,32,295.8666666666667,308.34
17722,2424.04,4,1595,111,606.01,0.0
17723,3276.4000000000005,6,792,4,546.0666666666667,0.0
17724,1033.0,3,300,38,344.3333333333333,0.0
17725,2507.12,8,1610,94,313.39,931.9599999999999
17728,345.03000000000003,1,129,20,345.03000000000003,2530.98
17730,3547.33,9,2516,99,394.1477777777778,1751.15
17731,1240.11,4,493,54,310.0275,0.0
17732,303.97,1,93,18,303.97,0.0
17733,216.95000000000002,1,87,12,216.95000000000002,475.24
17734,540.21,2,343,31,270.105,160.42
17735,11091.24,16,6817,270,693.2025,2018.78
17736,307.49,1,213,23,307.49,69.95
17738,1571.49,3,711,72,523.83,307.56
17739,1612.93,4,531,20,403.2325,1178.42
17742,355.11,2,89,13,177.555,0.0
17744,1288.96,4,1686,50,322.24,1033.44
17746,110.25,1,29,6,110.25,0.0
17747,71.4,1,12,1,71.4,0.0
17749,674.52,2,320,33,337.26,0.0
17750,1317.84,6,2814,95,219.64,376.32
17752,80.64,1,192,1,80.64,0.0
17754,575.06,2,844,38,287.53,1089.59
17757,3465.79,21,1861,192,165.03761904761905,2123.65
17758,2092.48,5,1245,220,418.496,1315.72
17759,165.9,2,76,17,82.95,652.8100000000001
17760,172.54,1,165,9,172.54,115.05
17763,15.0,1,12,1,15.0,0.0
17764,230.67000000000002,1,113,17,230.67000000000002,541.88
17765,367.63,3,143,51,122.54333333333334,0.0
17768,385.83,1,123,22,385.83,1696.0700000000002
17769,1817.88,4,1069,129,454.47,2139.55
17770,1143.27,5,365,33,228.654,0.0
17771,115.8,1,110,22,115.8,129.53
17774,1213.73,4,508,123,303.4325,0.0
17775,56.4,1,72,3,56.4,0.0
17777,189.79999999999998,1,161,63,189.79999999999998,457.76
17779,481.26,2,349,62,240.63,169.06
17781,188.02,2,34,12,94.01,0.0
17783,283.47,2,354,67,141.735,0.0
17786,266.85,2,195,57,133.425,0.0
17787,1817.54,4,896,94,454.385,0.0
17788,1112.95,2,210,2,556.475,0.0
17789,225.9,1,74,14,225.9,0.0
17790,1363.51,12,595,79,113.62583333333333,600.79
17795,342.83,2,305,43,171.415,0.0
17796,614.1,3,158,60,204.70000000000002,75.9
17797,272.41,1,249,44,272.41,508.02
17799,2514.99,9,1344,245,279.4433333333333,524.18
17800,903.8000000000001,7,559,40,129.11428571428573,282.41
17802,1285.04,3,752,102,428.34666666666664,0.0
17805,512.31,1,478,10,512.31,0.0
17809,2856.71,8,743,33,357.08875,2555.2
17811,5187.61,27,2499,256,192.1337037037037,2567.51
17812,193.29999999999998,1,127,27,193.29999999999998,506.51
17813,306.61,1,67,57,306.61,1391.46
17816,21.31,2,22,11,10.655,15.25
17817,269.7,2,26,12,134.85,117.97999999999999
17819,3704.87,7,1031,36,529.2671428571429,0.0
17827,1580.47,4,957,140,395.1175,406.86
17828,876.66,3,476,50,292.21999999999997,288.43
17829,889.24,1,496,30,889.24,0.0
17830,287.65000000000003,2,65,15,143.82500000000002,111.05
17837,528.65,4,161,47,132.1625,1006.6800000000001
17838,2267.4,4,1397,86,566.85,453.40000000000003
17841,25817.04,88,13908,1124,293.37545454545455,14678.95
17843,197.73,1,88,35,197.73,0.0
17844,51.559999999999995,1,52,5,51.559999999999995,0.0
17848,901.1999999999999,9,398,41,100.13333333333333,0.0
17849,605.8000000000001,4,114,14,151.45000000000002,0.0
17850,5391.21,34,1733,21,158.565,0.0
17854,311.26,2,84,15,155.63,0.0
17855,208.97,1,197,17,208.97,0.0
17856,1142.63,3,577,6,380.8766666666667,275.4
17857,14839.52,15,8012,15,989.3013333333333,10462.02
17858,3907.39,10,2420,71,390.739,1233.27
17859,141.92000000000002,1,102,23,141.92000000000002,0.0
17860,226.45000000000002,1,93,49,226.45000000000002,0.0
17861,1299.49,5,1052,114,259.898,798.39
17862,330.9,1,100,11,330.9,0.0
17863,2127.3,5,1867,74,425.46000000000004,1032.7
17864,438.07,2,659,61,219.035,116.78
17865,8512.98,17,4434,171,500.7635294117647,2011.24
17866,329.65,1,174,9,329.65,0.0
17867,957.48,4,374,8,239.37,200.39000000000001
17869,428.18,5,111,37,85.636,0.0
17870,905.16,8,592,99,113.145,960.73
17871,155.9,1,182,10,155.9,0.0
17873,1719.5800000000002,5,1034,23,343.91600000000005,0.0
17874,683.46,6,221,37,113.91000000000001,0.0
17877,237.61,1,98,12,237.61,0.0
17879,178.51999999999998,1,45,6,178.51999999999998,0.0
17880,458.92,1,314,26,458.92,0.0
17881,133.35000000000002,1,32,8,133.35000000000002,0.0
17883,197.8,2,79,39,98.9,466.54
17884,590.54,3,542,86,196.84666666666666,104.53
17886,377.71,2,218,44,188.855,491.57
17887,111.35,1,30,10,111.35,0.0
17888,355.6,5,558,38,71.12,360.4
17889,201.37,2,77,20,100.685,0.0
17890,586.89,2,402,88,293.445,0.0
17891,203.85999999999999,1,393,34,203.85999999999999,0.0
17892,142.1,1,69,26,142.1,102.0
17893,107.21,1,149,15,107.21,0.0
17894,1118.54,8,402,126,139.8175,0.0
17897,541.8100000000001,3,222,100,180.60333333333335,0.0
17898,152.06,2,190,27,76.03,0.0
17899,154.55,1,170,29,154.55,0.0
17900,112.19999999999999,2,73,4,56.099999999999994,0.0
17905,798.99,4,406,33,199.7475,0.0
17906,72.9,1,26,12,72.9,0.0
17908,232.03,1,169,51,232.03,0.0
17912,310.06,5,184,35,62.012,0.0
17913,218.05,1,100,31,218.05,190.6
17917,226.71,2,130,57,113.355,108.32
17919,1304.04,1,756,23,1304.04,0.0
17920,2543.9,10,1649,250,254.39000000000001,1563.7
17921,595.47,3,288,82,198.49,224.76
17923,207.50000000000003,1,50,1,207.50000000000003,0.0
17924,502.20000000000005,2,108,2,251.10000000000002,2460.3
17925,244.08,1,72,1,244.08,0.0
17926,397.29,2,306,17,198.645,0.0
17928,78.25999999999999,1,46,17,78.25999999999999,106.2
17929,707.0,3,92,4,235.66666666666666,136.0
17930,990.6,3,806,20,330.2,749.88
17931,408.36,2,249,63,204.18,0.0
17932,934.51,2,593,63,467.255,397.06
17935,142.89,2,81,27,71.445,0.0
17937,3614.52,5,1416,19,722.904,686.7
17939,99.14,1,40,12,99.14,0.0
17940,1960.18,8,8722,5,245.0225,192.0
17941,304.56,1,252,2,304.56,0.0
17946,149.57999999999998,2,75,18,74.78999999999999,0.0
17948,358.56000000000006,1,144,1,358.56000000000006,0.0
17949,47729.2,32,20682,25,1491.5375,10301.28
17950,482.2,3,366,63,160.73333333333332,0.0
17951,409.50000000000006,2,220,9,204.75000000000003,599.0400000000001
17954,1885.21,10,1831,269,188.52100000000002,428.92
17955,557.3,4,273,14,139.325,0.0
17956,12.75,1,1,1,12.75,0.0
17958,508.4599999999999,1,84,7,508.4599999999999,0.0
17960,73.78,1,41,26,73.78,0.0
17961,1266.64,35,540,207,36.18971428571429,29.8
17962,102.41,1,127,33,102.41,0.0
17964,261.76,1,195,35,261.76,201.45
17965,2251.41,12,1366,238,187.61749999999998,347.78
17966,594.43,4,1171,52,148.6075,504.0
17967,112.27,1,73,41,112.27,0.0
17968,265.1,1,151,74,265.1,0.0
17969,228.2,2,152,14,114.1,0.0
17970,562.79,1,513,27,562.79,0.0
17972,135.19,1,36,30,135.19,0.0
17974,164.07,1,85,18,164.07,539.92
17975,3947.15,11,1362,169,358.83181818181816,532.81
17976,321.79,1,93,56,321.79,0.0
17978,300.91999999999996,1,499,12,300.91999999999996,0.0
17979,494.54,3,272,84,164.84666666666666,234.47
17980,811.45,3,682,23,270.48333333333335,0.0
17984,152.68,1,98,48,152.68,0.0
17987,198.57,1,261,13,198.57,0.0
17988,146.0,5,27,25,29.2,55.12
17990,630.84,3,414,27,210.28,0.0
17991,93.35,2,25,4,46.675,0.0
17994,674.89,4,495,63,168.7225,0.0
17995,76.1,1,133,2,76.1,0.0
17997,1962.46,8,2273,133,245.3075,0.0
17999,190.34,1,94,37,190.34,190.05
18001,250.13,1,284,41,250.13,165.0
18004,157.92,1,75,32,157.92,0.0
18008,2107.91,8,1567,22,263.48875,8.28
18009,247.39,1,125,31,247.39,0.0
18010,174.8,1,60,14,174.8,0.0
18011,102.78999999999999,1,71,28,102.78999999999999,0.0
18013,187.29,2,285,31,93.645,0.0
18016,1107.41,4,686,85,276.8525,370.25
18017,523.0,3,300,1,174.33333333333334,0.0
18018,122.14,2,55,29,61.07,0.0
18024,389.78,2,184,21,194.89,0.0
18027,115.31,1,78,21,115.31,0.0
18032,73.5,1,42,5,73.5,0.0
18036,253.69,2,153,54,126.845,149.43
18037,70.02,6,20,19,11.67,0.0
18040,239.0,1,96,12,239.0,118.2
18041,3132.2799999999997,17,2915,228,184.25176470588235,965.09
18043,421.59,2,229,87,210.795,107.7
18044,1537.5,8,808,73,192.1875,551.1
18048,172.29000000000002,2,127,6,86.14500000000001,0.0
18050,74.4,1,40,5,74.4,0.0
18055,4905.87,8,1713,180,613.23375,1855.47
18056,363.65,1,211,19,363.65,0.0
18061,1793.51,8,901,18,224.18875,325.9
18062,720.52,3,396,23,240.17333333333332,0.0
18064,814.0,2,384,7,407.0,0.0
18065,1949.19,11,863,93,177.19909090909093,443.64
18066,318.0,1,108,10,318.0,0.0
18068,101.69999999999999,1,6,1,101.69999999999999,0.0
18069,1761.17,4,1094,293,440.2925,248.07
18071,453.0,2,260,23,226.5,0.0
18072,247.44,1,288,18,247.44,0.0
18073,3859.82,12,3102,23,321.6516666666667,0.0
18074,489.6,1,190,13,489.6,0.0
18075,1957.75,8,1015,74,244.71875,654.0
18077,1622.34,7,1272,82,231.76285714285714,962.0699999999999
18078,336.13,2,145,27,168.065,0.0
18079,2206.18,2,5075,59,1103.09,1406.97
18080,841.4999999999999,1,330,1,841.4999999999999,390.0
18081,208.05,2,55,7,104.025,135.4
18085,689.95,2,265,25,344.975,0.0
18086,101.34,1,106,7,101.34,0.0
18087,3202.9199999999996,1,3906,1,3202.9199999999996,0.0
18092,7155.5199999999995,9,3626,24,795.0577777777777,1912.74
18093,2106.52,4,1392,31,526.63,0.0
18094,3017.3,7,2518,39,431.04285714285714,0.0
18095,580.0500000000001,2,419,20,290.02500000000003,0.0
18097,1986.2,5,1406,56,397.24,676.2
18099,168.31,1,149,19,168.31,0.0
18101,110.23,1,25,13,110.23,112.17
18102,180159.41,40,41354,88,4503.98525,79497.89
18106,421.9,1,126,33,421.9,0.0
18108,271.0,1,84,17,271.0,0.0
18109,5138.24,19,3490,115,270.4336842105263,2866.68
18112,196.64,1,110,12,196.64,156.05
18113,76.32000000000001,1,72,1,76.32000000000001,0.0
18114,220.1,1,55,28,220.1,0.0
18116,1235.95,7,649,219,176.56428571428572,163.56
18118,4414.18,20,2229,378,220.709,1208.5
18119,180.7,1,124,29,180.7,0.0
18120,111.15,1,31,17,111.15,0.0
18121,653.3,2,438,28,326.65,0.0
18122,321.13,2,173,56,160.565,1470.71
18125,933.9,3,691,146,311.3,197.85
18127,139.6,1,28,8,139.6,207.48
18129,112.55000000000001,1,48,13,112.55000000000001,0.0
18133,931.4999999999999,1,1350,1,931.4999999999999,0.0
18135,233.47,2,145,10,116.735,448.44000000000005
18136,600.85,2,295,30,300.425,183.48000000000002
18138,152.65,1,38,8,152.65,0.0
18142,1019.52,2,1276,9,509.76,0.0
18143,1000.16,2,570,59,500.08,0.0
18144,2341.75,10,1111,24,234.175,547.0
18145,2103.25,3,1835,109,701.0833333333334,758.3
18146,160.35000000000002,2,153,10,80.17500000000001,0.0
18147,98.88,1,80,4,98.88,80.46
18149,549.68,2,280,9,274.84,62.400000000000006
18150,413.28,2,236,22,206.64,153.3
18151,653.35,2,355,38,326.675,0.0
18155,371.62,3,266,19,123.87333333333333,0.0
